stencil,orientation,invoice_number,cone_size,number_of_lines,misc_info,date_of_inventory,silkscreen,warehouse
PPO,HRZ,N31204,,,,2015-08-13,,NJ
PERTH AMBOY ELECTRICAL DEPT.,VER,N31426,,2-LINE,,2015-09-01,,NJ
PERTH AMBOY BLDGS & GROUNDS,VER,N31426,,2-LINE,,2015-09-01,,NJ
PAW,VER,N31566,,,,2015-09-04,,NJ
PSE,VER,N32293,"36""",,,2015-11-04,,NJ
P.C.P.W. 727-464-8900,HRZ,N32888,"36""",2-LINE,,2015-12-16,,NJ
PGP,HRZ,N33666,"36""",,,2016-02-23,,NJ
P A LANDERS,HRZ,N34467,"36""",,,2016-04-13,,NJ
PSC,HRZ,N34488,"36""",,,2016-04-14,,NJ
PNC,VER,N34496,"28""(2)",,ONE LIME,2016-04-18,,NJ
PONDEROSA,VER,N34621,"18"" & 28""",,,2016-04-27,,NJ
PSG,VER,N35709,"28""",,CONVERTED TO SILKSCREEN 2/27/20 122204,2016-07-07,,NJ
POTTSTOWN BOROUGH,VER,N35791,"28""",2-LINE,,2016-07-13,,NJ
PARKS,VER,N36050,"12"" & 36""",,,2016-07-29,,NJ
PC,HRZ,N36169,,,,2016-07-19,,NJ
POLICE,VER,N36250,"36""",,,2016-08-08,,NJ
PROLINEIOWA.COM,HRZ,N36239,"18""",2-LINE,,2016-08-09,,NJ
POTTSTOWN POLICE,VER,N36353,"28""",2-LINE,,2016-08-10,,NJ
PCSC,HRZ,N36759,"28""",,,2016-09-08,,NJ
PROP.OF C.W.A. WATER,HRZ,N37042,"28"" & 36""",3-LINE,ONE STENCIL TO FIT BOTH SIZE CONES/ CONVERTED TO SCREEN,2016-10-17,,NJ
PLAYLAND,VER,N37456,"36""",,,2016-10-24,,NJ
PEV,VER,N37647,"36""",,,2016-11-09,,NJ
PORTSMOUTH TRAFFIC ENGENEERING,VER,N37623,,3-LINE,RECREATED,2016-11-09,,NJ
POLICE ORDER NO PARKING,HRZ,N37865,"28""",2-LINE,,2016-11-28,,NJ
PRINCE,HRZ,N38111,"36""",,,2016-12-19,,NJ
PRINCE CONTRACTING,HRZ,N38151,"36""",2-LINE,"TOP LINE 2"" LETTERS BOTTOM LINE 1"" LETTERS",2016-12-22,,NJ
PGPD,HRZ,N38164,"36""",,,2017-01-03,,NJ
PPW,HRZ,N38471,"28""",,,2017-01-25,,NJ
PTHPD,HRZ,N38556,"28""",,,2017-01-31,,NJ
PSTA,HRZ,N38613,"28""",,,2017-02-03,,NJ
PINES PSA,HRZ,N38750,"18""",2-LINE,,2017-02-22,,NJ
PENNSYLVANIA AMERICAN WATER,HRZ,N39440,"28""",3-LINE,SLIM CONE,2017-03-31,,NJ
PWD,VER,N39568,"36""",,,2017-04-06,,NJ
PUBLIC SERVICE,HRZ,N39568,"36""",2-LINE,,2017-04-13,,NJ
PALMER PAVING,HRZ,N40723,"36""",3-LINE,,2017-06-14,,NJ
PEMA,HRZ,N41149,"36""",,,2017-07-11,,NJ
PFD TRAFFIC 69,HRZ,N41390,"28""",2-LINE,,2017-07-25,,NJ
PLV-RDYS,HRZ,N41402,"28""",,,2017-07-31,,NJ
PAW,HRZ,N42076,"28""",,CONVERTED TO SILKSCREEN 10/22/19,2017-08-30,,NJ
PLPD,HRZ,N42356,"28""",,,2017-09-13,,NJ
PDPW,VER,N43109,"28""",,,2017-10-24,,NJ
PWD WHITE,HRZ,N43425,"18""",2-LINE,,2017-11-08,,NJ
PLYLERS,VER,N43632,"18""",,,2017-11-22,,NJ
PERFORMANCE FOODSERVICE,HRZ,N44606,"18""",2-LINE,,2018-02-01,,NJ
PSC Q3 CONTRACTING,HRZ,N45172,"28""",2-LINE,,2018-03-09,,NJ
PSTA,HRZ,N45352,"18""",,,2018-04-03,,NJ
PROTECH PEST CONTROL,HRZ,N46363,"18""",3-LINE,,2018-05-10,,NJ
PFD-TRAINING DIVISION,HRZ,N46640,"28""",2-LINE,,2018-05-29,,NJ
POLICE,VER,N47002,"18""",,,2018-06-18,,NJ
PROSPECT,HRZ,100852,"28""",,,2018-07-19,,NJ
PROSPECT,HRZ,101127,"28""",,WIDE BODY,2018-07-28,,NJ
PARSEC,VER,101680,"36""",,,2018-08-09,,NJ
PF #4,VER,101521,DELINEATOR,,,2018-08-14,,NJ
PKG,VER,101521,DELINEATOR,,,2018-08-14,,NJ
PF #1,VER,101521,DELINEATOR,,,2018-08-14,,NJ
PRI,VER,101521,DELINEATOR,,,2018-08-14,,NJ
PDS,VER,101521,DELINEATOR,,,2018-08-14,,NJ
PG CO DPW&T,HRZ,102598,"36""",2-LINE,,2018-09-05,,NJ
PETERS,HRZ,102686,"28""",,SLIM CONE,2018-09-06,,NJ
PSU EVENT,VER,103521,"28""",2-LINE,,2018-09-28,,NJ
PSU PARKING,VER,103521,"28""",2-LINE,,2018-09-28,,NJ
PSU POLICE,HRZ,105134,"28""",2-LINE,CONVERTED TO SILK SCREEN,2018-11-14,,NJ
PARKING,HRZ,105495,"28""",,,2018-11-29,,NJ
PWSA,HRZ,105562,"28""",,,2018-11-29,,NJ
PARKING SERVICES,HRZ,110821,"18""",2 LINE,,2019-05-01,,NJ
PROPERTY OF PEOPLES GAS,HRZ,111162,"18""",3 LINE,,2019-05-07,,NJ
PSC Q3 CONTRACTING LOGO,HRZ,111652,"28""",,SLIM CONE,2019-05-17,,NJ
PORTLAND WATER RESOURCES,HRZ,112825,"28""",3 LINE,SLIM CONE,2019-06-17,,NJ
P S,VER,113581,"28""",,CONVERTED TO SILKSCREEN,2019-07-10,,NJ
PENNDOT 1-4 SIGN SHOP,HRZ,114520,"28""",2 LINE,IN ARIEL BLACK BOLD FONT,2019-07-31,,NJ
PK KEATING,HRZ,116410,"36""",2 LINE,,2019-09-16,,NJ
PLPD,HRZ,117768,"28""",,,2019-10-18,,NJ
PrimeOps,VER,,D TOP,,,2019-11-06,,NJ
PCSO,VER,118516,"18""",,,2019-11-06,,NJ
PTH PD,HRZ,118567,"28""",,,2019-11-07,,NJ
PFI,HRZ,119113,"28""",,,2019-11-22,,NJ
PPC,HRZ,119113,"28""",,,2019-11-22,,NJ
PROP MAINT,VER,119046,"36""",,,2019-11-21,,NJ
PBOE,HRZ,121149,"28""",,,2020-01-31,,NJ
PCE,HRZ,121633,"28""",,MADE AS SILKSCREEN,2020-02-13,,NJ
PRICE CONTRACTING,HRZ,121958,"36""",,MADE AS SILKSCREEN,2020-02-21,,NJ
PBDPW,HRZ,124344,"28""",,,2020-04-27,,NJ
PTHWY,HRZ,126076,"28""",,,2020-06-10,,NJ
PCT 336-633-7695,HRZ,126092,"28"" SLIM",,,2020-06-10,,NJ
PUBLIC SAFETY COMMAND CENTER,HRZ,128572,"28""",,,2020-08-11,,NJ
PPD,VER,129044,"18""",,TRANSFER FROM TX,2020-08-24,,NJ
PAR,HRZ,129911,"36""",,,2020-09-16,,NJ
PUBLIC UTILITIES,HRZ,130248,"28""",,,2020-09-24,,NJ
PARK police,HRZ,130872,"28""",2 LINE,,2020-10-12,,NJ
PENNDOT 1-4,HRZ,131360,"28""",2 LINE,ORDERED AS SILKSCREEN,2020-10-26,,NJ
P,HRZ,131553,ATOP,,,2020-10-29,,NJ
PPDPW,HRZ,132873,"28""",,,2020-12-07,,NJ
PLPD,HRZ,133462,"28""",,,2021-01-04,,NJ
PETERSBURG STREET DEPARTMENT,,136128,36,3 LINE,HORIZONTAL STENCIL APPLIED VERTICAL TO CONE,2021-03-11,,NJ
PINX,HRZ,136214,"28""",,,2021-03-12,,NJ
PW 727-464-8900,HRZ,137043,"36""",,TRANSFER FROM TX,2021-03-31,,NJ
PWD GROUNDS DIVISION,HRZ,138587,"28""",3 LINE,,2021-05-03,,NJ
PWD CEMETERY DIVISION,HRZ,138587,"28""",3 LINE,,2021-05-03,,NJ
PSC,HRZ,139042,"28""",,,2021-05-13,,NJ
PR DPW,HRZ,139335,"28""",2 LINE,,2021-05-20,,NJ
POLICE,HRZ,140663,"28""",,,2021-06-28,,NJ
PR&T,HRZ,141533,"36""",,,2021-07-26,,NJ
PISC DPW,HRZ,141595,"28""",2 LINE,ORDERED AS SILKSCREEN,2021-07-27,,NJ
PAVEWORKS,HRZ,142467,"28""",,,2021-08-23,,NJ
PROPERTY OF NORTH SHORE GAS,HRZ,144688,"18""",3 LINE,,2021-11-18,,NJ
POLICE NO PARKING,HRZ,144727,"28""",3 LINE,,2021-11-02,,NJ
PLATINUM,,146177,"28""",,HORIZONTAL STENCIL APPLIED VERTICAL TO CONE,2022-01-04,,NJ
PEMBROKE POLICE DEPARTMENT,HRZ,146543,"18""",3 LINE,,2022-01-18,,NJ
POLICE,VER,149014,"28""",,"Fits 28"" cone NO COLLARS",2022-04-12,,NJ
PORT WASHINGTON STREET DEPT,HRZ,148692,"28"" SLIM",3 LINE,,2022-04-13,,NJ
PWSW,HRZ,149825,"36""",,,2022-05-12,,NJ
PILOT,HRZ,150324,"28""",,,2022-05-31,,NJ
PA NY & NJ 07/2022,HRZ,151023,"28""",3 LINE,ORDERED AS SILKSCREEN,2022-06-24,,NJ
PROPERTY OF NORTH SHORE GAS,HRZ,151280,"28""",3 LINE,,2022-07-07,,NJ
PROPERTY OF PEOPLES GAS,HRZ,150605,"36""",3 LINE,,2022-07-25,,NJ
PES,HRZ,151996,"36""",,,2022-08-03,,NJ
PA NY & NJ 08/2022,HRZ,152034,"28""",,ORDERED AS SILKSCREEN,2022-08-04,,NJ
PROPERTY OF PEOPLES GAS,HRZ,152326,"36""",2 LINE,ORDERED AS SILKSCREEN,2022-08-24,,NJ
P R C,VER,152724,"28""",,ORDERED AS SILKSCREEN,2022-08-31,,NJ
PA NY & NJ 09/2022,HRZ,153057,"28""",,ORDERED AS SILKSCREEN,2022-09-12,,NJ
P S,VER,153265,"28""",,ORDERED AS SILKSCREEN,2022-09-20,,NJ
PA NY & NJ 11/2022,HRZ,154393,"28""",3 LINE,ORDERED AS SILKSCREEN,2022-11-03,,NJ
PHILA. STREETS DEPT.,HRZ,154633,"28""",3 LINE,CONVERTED TO SILK SCREEN,2022-11-15,,NJ
PA NY & NJ 12/2022,HRZ,154801,"28""",3 LINE,ORDERED AS SILKSCREEN,2022-12-01,,NJ
PWS,HRZ,155129,"36""",,ORDERED AS SILKSCREEN,2022-12-07,,NJ
PERFORMANCE FOODSERVICE,HRZ,155652,"18""",2 LINE,,2023-01-05,,NJ
PBF,HRZ,155621,"18"" & 28""",,,2023-01-05,,NJ
PETERSBURG STREET OPERATIONS,HRZ,155902,"26""",3 LINE,,2023-01-17,,NJ
PA NY & NJ 03/2023,HRZ,157870,"28""",3 LINE,ORDERED AS SILKSCREEN,2023-03-24,,NJ
PEA,HRZ,158005,"18""",,,2023-03-30,,NJ
PVRS,HRZ,158412,"36""",,,2023-03-13,,NJ
PSU PARKING,VER,158795,"28"" 6"" COLLAR",,,2023-04-22,,NJ
POLICE,HRZ,158746,"36""",,ORDERED AS SILKSCREEN,2023-04-22,,NJ
PCC,VER,159407,"36""",,,2023-05-10,,NJ
PEOPLE WORKING ABOVE,HRZ,159800,"36""",3 LINE,THIS GOES WTH Pierce Propety logo,2023-05-22,,NJ
PSC Q3 CONTRACTING LOGO with traffic,HRZ,160249,"28"" SLIM",3 LINE,,2023-06-12,,NJ
PLAINFIELD WPCA,HRZ,161147,"28""",2 LINE,,2023-07-06,,NJ
PA NY & NJ 06/2023,HRZ,161293,"28""",3 LINE,ORDERED AS SILKSCREEN,2023-07-07,,NJ
PTHPD,HRZ,162030,12',,,2023-08-01,,NJ
PG CO MD DPW&T,HRZ,132243,"36""",2 LINE,,2023-08-08,,NJ
PSU EVENT,HRZ,162455,"28"" 1 - 6"" COLLAR",2 LINE,,2023-08-14,,NJ
PA NY & NJ 08/2023,HRZ,162701,"28""",3 LINE,ORDERED AS SILKSCREEN,2023-08-21,,NJ
PEI,HRZ,163039,"28"" SLIM",,,2023-08-30,,NJ
PUBLIC WORKS,HRZ,163489,"28""",2 LINE,,2023-09-14,,NJ
PA NY & NJ 09/2023,HRZ,163608,"28""",3 LINE,ORDERED AS SILKSCREEN,2023-09-18,,NJ
PFR,HRZ,163981,"28""",,,2023-09-28,,NJ
PAW,HRZ,164508,"28""",,ORDERED AS SILKSCREEN,2023-10-16,,NJ
PERFORMANE FOODSERVICE,HRZ,164611,"18""",,,2023-10-19,,NJ
PA NY & NJ 11/2023,HRZ,165332,"28""",3 LINE,ORDERED AS SILKSCREEN,2023-11-14,,NJ
PROPERTY OF YCNGA,HRZ,165449,"36""",3 LINE,,2023-11-28,,NJ
PSTA,VER,165743,"28""",,ORDERED AS SILKSCREEN,2023-12-05,,NJ
PBF,VER,166067,"28""",,,2023-12-18,,NJ
PJK,HRZ,166132,"36""",,,2023-12-19,,NJ
PA NY & NJ 01/2024,HRZ,166288-166304,"28""",3 LINE,ORDERED AS SILKSCREEN,2024-01-03,,NJ
PPS,VER,167468,"36""",,,2024-02-12,,NJ
PA NY & NJ 02/2024,HRZ,167731,"28""",3 LINE,ORDERED AS SILKSCREEN,2024-02-19,,NJ
PIPECHECK,HRZ,168025,"28""",,OES font,2024-02-28,,NJ
POWER SOLUTIONS,HRZ,168482,"28""",2 LINE,,2024-03-14,,NJ
PAVING PLUS LLC,HRZ,168886,"28""",3 LINE,OES font,2024-03-26,,NJ
PARASOL,VER,169253,"36""",,OES font,2024-04-05,,NJ
PROVIDENCE VOLUNTEER FIRE DEPT,HRZ,170054,"28""",3 LINE,,2024-04-29,,NJ
PROLINEIOWA.COM 563-260-7711,HRZ,170578,"18""",2 LINE,OES Font,2024-05-14,,NJ
PAWC,VER,171152,"28""",,,2024-06-02,,NJ
PROPERTY OF QTE,HRZ,172192,"18""",3 LINE,OES font ( 3rd line larger that 1 & 2 ),2024-07-01,,NJ
PROTEK,HRZ,172509,"28""",,ORDERED AS SILKSCREEN OES FONT,2024-07-12,,NJ
PCG TRAINING,HRZ,172621,"28""",2 LINE,,2024-07-17,,NJ
PORSAFE CDL,HRZ,173511,"18"" no collar",2 LINE,OES Font,2024-08-13,,NJ
PLSD,VER,172570,"28"" no collar",,OES font,2024-08-14,,NJ
PASSAIC DPW,HRZ,173737,"28""",2 LINE,,2024-08-22,,NJ
PROPERTY OF ANCIENT CRUNCH,HRZ,174637,28 NO COLLAR,2 LINE,OESFont C/S Requested 2nd file 07/01/25 Nj onfirmed in stock,2024-09-16,,NJ
POWER LINES ABOVE,HRZ,176339,,3 LINE,OES font,2024-11-05,,NJ
PARKS,HRZ,177923,"18""",,OES font,2025-01-13,,NJ
PATRIOT ACRES,HRZ,178762,28 NO COLLAR,2 LINE,OES font,2025-02-10,,NJ
PSC Primoris,HRZ,179136,"36""",2 LINE,LOGO WITH STEMCIL FONT,2025-02-24,,NJ
PATERSON PD,HRZ,179567,"28""",2 LINE,ORDERED AS SILKSCREEN,2025-03-18,,NJ
PERFORMANCE FOOD GROUP,HRZ,180639,"18"" no collar",2 LINE,OES font,2025-04-02,,NJ
PUBLIC SAFETY 240-567-3333,HRZ,181174,"28""",2 LINE,ORDERED AS SILKSCREEN OES FONT,2025-04-15,,NJ
PHOENIX,HRZ,182709,"28""",,ORDERED AS SILKSCREEN,2025-05-27,,NJ
PSC Q3 CONTRACTING LOGO,HRZ,600322,"28"" SLIM",,ORDERED AS SILKSCREEN,2007-07-11,,NJ
PITTSGURGH VALET,VER,600388,ATOP,,OES font,2025-07-16,,NJ
PJK,HRZ,600405,"36""",,ORDERED AS SILKSCREEN,2025-07-17,,NJ
PLSD,HRZ,600506,"28""",,OES font,2025-07-28,,NJ
POLICE,HRZ,600550,"28""",,ORDERED AS SILKSCREEN,2025-07-30,,NJ
PROPERTY OF GREENSBORO PACESETTERS,HRZ,600760,"36""",3 LINE,,2025-08-18,,NJ
Q-400,HRZ,,,,,,,NJ
Q AIRCRAFT,HRZ,,,,,,,NJ
Q H D,HRZ,N14784,,,"3"" LETTERS",2011-08-22,,NJ
QUICKFLIGHT,HRZ,N15884,"36""",,,2011-12-21,,NJ
QA HOLD,VER,N29667,,,,2015-05-04,,NJ
QUANTA TELECOM SERVICES,HRZ,N38688,,,TRANSFER FROM TX,2017-02-09,,NJ
QAP,HRZ,N45615,"18""",,,2018-03-30,,NJ
QUAKER STEAK &  LUBE,HRZ,N46051,"28""",3-LINE,,2018-04-27,,NJ
QUINCY PUBLIC WORKS,HRZ,N47166,"36""",2-LINE,,2018-06-27,,NJ
QA,VER,101521,DELINEATOR,,,2018-08-14,,NJ
QIC,VER,101521,DELINEATOR,,,2018-08-14,,NJ
QUONSET WATER,HRZ,120890,"28""",2 LINE,,2020-02-27,,NJ
QC,VER,154640,A-TOP,,,2022-11-11,,NJ
QUIXOTE,HRZ,154489,"18""",,,2023-04-13,,NJ
RAMAPO,HRZ,,,,,,,NJ
RCNJPS,VER,,,,,,,NJ
RCPD,HRZ,,,,,,,NJ
R.C.S.D.   #1,HRZ,,,,,,,NJ
RES 06,HRZ,,,,,,,NJ
RES-04,HRZ,,,,,,,NJ
RES. 03,HRZ,,,,,,,NJ
RFC701,HRZ,,,,,,,NJ
RIDOT,HRZ,,,,,,,NJ
RSO,HRZ,,,,,,,NJ
RES 02,HRZ,,,,,,,NJ
RCSD TRN,HRZ,,,,,,,NJ
RIGGS DISTLER,HRZ,,,,,,,NJ
RANGER,HRZ,,,,,,,NJ
R-10,HRZ,,,,,,,NJ
R.W.W,HRZ,,,,,,,NJ
RCPD,HRZ,,,,,,,NJ
RAMAPO,HRZ,,,,,,,NJ
R   DOT,VER,,,,,,,NJ
RAPCLIFF WASTE WATER PUBLIC WORKS,VER,,,,,,,NJ
RED-BANK,VER,,,,,,,NJ
RENCO 214-941-2563,VER,,,,,,,NJ
RENTAL,VER,,,,,,,NJ
RI  DOT,VER,,,,,,,NJ
R R,VER,,,,,,,NJ
RWRA,HRZ,,,,,,,NJ
RAMSEY AUTO GROUP,HRZ,,,,,,,NJ
RINGWOOD POLICE,HRZ,,,,,,,NJ
R.W.W.,HRZ,,,,,,,NJ
RANGER,HRZ,,,,,,,NJ
RAMAPO,HRZ,N7148,,,,,,NJ
RMSP,HRZ,N7168,,,"3"" LETTERS",,,NJ
ROW CARE,HRZ,N7484,,,,,,NJ
RES 324,HRZ,N7995,,,,,,NJ
RCSD,HRZ,N8645,"18""",,"3"" LETTERS",,,NJ
RPD,HRZ,N8951,"18"" & 28""",,,,,NJ
R.C.H.D.,HRZ,N9186,,,"3"" LETTERS",,,NJ
R C P,VER,N9293,,,,,,NJ
R-6_FA,HRZ,N9377,,,,,,NJ
RMSP,HRZ,N9686,,,"3"" LETTERS",,,NJ
RES-04,HRZ,N9891,,,"3"" LETTERS",,,NJ
RANGER,HRZ,N10148,,,,2010-04-27,,NJ
R T C,HRZ,N10916,,,,2010-07-13,,NJ
ROCH POLICE,HRZ,N10987,,2-LINE,,2010-07-28,,NJ
ROSE FD,HRZ,N11277,,2-LINE,,2010-08-19,,NJ
RWW,HRZ,N11429,,,,2010-09-02,,NJ
ROX DPW,HRZ,N11461,,2-LINE,,2010-09-03,,NJ
RS RACING SYSTEMS,HRZ,N11760,,3-LINE,,2010-10-05,,NJ
RCHD,HRZ,N12165,,,"3"" LETTERS",2010-11-16,,NJ
RCHD WET PAINT,HRZ,N12165,,,"3"" LETTERS",2010-11-16,,NJ
RUSSELL ENG,VER,N12314,"36""",,,2010-12-02,,NJ
RES. 03,HRZ,N12365,,,"2"" LETTERS",2010-12-09,,NJ
ROMANO,HRZ,N12395,,,,2010-12-15,,NJ
RES02,HRZ,N12444,,,,2010-12-20,,NJ
RE PURCELL,HRZ,N12546,,,,2011-01-11,,NJ
R H P D,HRZ,N12970,,,,2011-03-03,,NJ
RAMAPO,HRZ,N13081,,,"2"" LETTERS",2011-03-14,,NJ
RAUHORN,HRZ,N13385,,,,2011-06-04,,NJ
ROX DPW,HRZ,N13805,,,"2"" LETTERS",2011-05-11,,NJ
RMSP/CAP,HRZ,N14015,,,"3"" LETTERS",2011-06-07,,NJ
RWRA,VER,N14058,,,,2011-06-16,,NJ
RJA,HRZ,N14180,,,"2"" LETTERS",2011-06-30,,NJ
RTDPW,VER,N15001,,,,2011-09-14,,NJ
RES 8-1,HRZ,N15077,,2-LINE,"3"" LETTERS",2011-09-19,,NJ
RES 8-7,HRZ,N15379,,2-LINE,"2"" LETTERS",2011-10-21,,NJ
RC POLICE,HRZ,N15580,,2-LINE,,2011-11-07,,NJ
RDOT OPS,VER,N15699,,,FLORIDA INVENTORY,2011-11-21,,NJ
RVCFD 448,HRZ,N16057,,2-LINE,,2012-01-17,,NJ
RCRM,VER,N16372,"18""",,,2012-02-23,,NJ
RST,HRZ,N16396,,,"5"" LETTERS",2012-02-24,,NJ
RUPPERT,VER,N16473,,,,2012-03-02,,NJ
RPD,HRZ,N16725,,,,2012-03-26,,NJ
RS AUDLEY INC,HRZ,N16763,,3-LINE,SLIM CONE,2012-03-30,,NJ
ROUSSEAU,VER,N17374,,,,2012-05-22,,NJ
RITBA,HRZ,N18232,,,,2012-08-15,,NJ
RESERVED,VER,N18482,,,,2012-09-06,,NJ
RSTS,VER,N18552,,,,2012-09-20,,NJ
RTPD,HRZ,N19134,,,,2012-11-08,,NJ
RACEY,HRZ,N20279,,,,2013-03-22,,NJ
RAUHORN,VER,N21035,,,,2013-05-13,,NJ
ROCKY POINT POLICE,HRZ,N22010,,3-LINE,,2013-08-02,,NJ
ROCKY POINT SCHOOLS,HRZ,N23157,,3-LINE,,2013-11-08,,NJ
RWX,HRZ,N24007,,,,2014-02-14,,NJ
RHW,VER,N24169,"28""",,CONVERTED TO SILKSCREEN 10/22/19,2014-02-27,,NJ
RAHWAY DPW,HRZ,N25246,,,,2014-05-07,,NJ
RWF 302-698-5229,HRZ,N25298,,,CONVERTED TO SILKSCREEN 5/5/20 124640,2014-05-12,,NJ
RENDEL'S,HRZ,N25819,,,Converted to OES font 01/29/24,2014-06-27,,NJ
RIDGEWOOD EMER SVCS,HRZ,N27312,,2-LINE,,2014-10-17,,NJ
RSWU,HRZ,N27487,,,,2014-10-31,,NJ
RDOT OPS,VER,N28466,,,,2015-02-13,,NJ
RJG,HRZ,N28751,,,,2015-03-10,,NJ
RALEIGH PAVING,HRZ,N28907,"28""",2-LINE,,2015-03-18,,NJ
READY,VER,N30126,,,D-TOP DELINEATOR,2015-06-03,,NJ
REPAIR PLAN,VER,N30126,,,D-TOP DELINEATOR,2015-06-03,,NJ
R.O.P.,VER,N30311,"36""",,,2015-06-15,,NJ
RENTED FROM BO PHILLIPS CO 770-939-6115,HRZ,N31442,"28""",3-LINE,CONVERTED TO SILKSCREEN 3/12/20,2015-08-27,,NJ
RushShleby Energy,HRZ,N32001,"28""",2-LINE,,2015-10-02,,NJ
RFD,HRZ,N32110,"28""",,,2015-10-12,,NJ
RAMSEY RESCUE,HRZ,N32352,,,,2015-10-29,,NJ
RAIN FOR RENT,HRZ,N32475,"28"" & 36""",,,2015-11-10,,NJ
RBDPU,HRZ,N32896,"36""",,,2015-12-12,,NJ
RIVIERA SCHOOLS,HRZ,N32921,"18""",,,2015-12-14,,NJ
RPPD,HRZ,N33118,"28""",,SLIM CONE,2016-01-07,,NJ
RED BANKS PUBLIC WORKS,VER,N34852,"28""",2-LINE,,2016-05-05,,NJ
RHEM,HRZ,N35299,"36""",,,2016-06-01,,NJ
ROADSAFE,HRZ,N35956,"28""",,Replaced 05/13/24 SLIM CONE- TRANSFER FROM LA,2016-07-14,,NJ
RBM,HRZ,N37169,"36""",,,2016-10-05,,NJ
READY REFRESH,HRZ,N37428,"28""",2-LINE,,2016-10-21,,NJ
RK UTILITY,HRZ,N37429,"28""",2-LINE,"SLIM CONE- TOP LINE:2.5"" LETTERS BOTTOM LINE: 1.25"" LETTERS",2016-10-21,,NJ
RCSLINC 676-4442,HRZ,N37716,"36""",2-LINE,,2016-11-14,,NJ
RENDA ROADS,HRZ,N38299,"28""",2-LINE,,2017-01-10,,NJ
RIGGS DISTLER,HRZ,N38491,"28""",2-LINE,,2017-01-26,,NJ
RRR PAVING,HRZ,N38712,"36""",2-LINE,,2017-02-13,,NJ
R.S. AUDLEY INC,HRZ,N39723,"36""",3-LINE,,2017-04-19,,NJ
RDOT,VER,N40471,"36""",,,2017-05-30,,NJ
RIDGEWOOD EMER SVC,HRZ,N40499,"28""",3-LINE,,2017-06-01,,NJ
RRMU,HRZ,N40431,"28""",,SLIM LINE CONE,2017-06-08,,NJ
RFP 254,HRZ,N41430,"28""",,,2017-07-27,,NJ
RETURN TO SUBURBAN ASPHALT,HRZ,N41234,"18""",3-LINE,,2017-07-17,,NJ
RDS,HRZ,N41105,"28""",,,2017-08-14,,NJ
RAILWORKS,VER,N42997,"28""",,,2017-10-18,,NJ
REGIONAL CREW,HRZ,N43092,"36""",,GOES W/ JORGENSEN SILKSCREEN,2017-10-25,,NJ
ROGAR LOGO,HRZ,N43575,"28""",,,2017-11-21,,NJ
ROBBINSVILLE POLICE,HRZ,N43933,"28""",2-LINE,,2017-12-11,,NJ
RAMAPO POLICE DEPT,HRZ,N43993,"28""",3-LINE,,2017-12-14,,NJ
RPW,HRZ,N44807,"28""",,,2018-02-15,,NJ
REC,HRZ,N44976,"36""",,,2018-02-28,,NJ
RUMSON DPW,HRZ,N45478,"28""",2-LINE,,2018-03-27,,NJ
RLBEMA,VER,N45766,"18""",,,2018-04-11,,NJ
ROADS,HRZ,N45928,"18"" & 28""",,,2018-04-19,,NJ
RFI,VER,N46707,"28""",,,2018-06-01,,NJ
ROOF LEAK,VER,N46715,"28""",,,2018-06-01,,NJ
RDPW,HRZ,104984,"28""",,,2018-11-12,,NJ
R.E. LEE,HRZ,108221,"36""",2 LINE,CONVERTED TO SILKSCREEN,2019-02-26,,NJ
RENEW,HRZ,109909,"28""",,,2019-04-08,,NJ
PCSO,HRZ,111133,"28""",,,2019-05-06,,NJ
RAIN FOR RENT,HRZ,114279,"28"" & 36""",3 LINE,"1 STENCIL TO FIT BOTH 28"" & 36""",,,NJ
RIDOT,HRZ,116806,"28""",,,2019-09-30,,NJ
REYNOLDS,HRZ,118465,"28""",,,2019-11-05,,NJ
RAMAPO PD,HRZ,119793,"28""",2 LINE,,2019-12-17,,NJ
RMC EVENTS,VER,119848,"36""",,ORDERED AS SILKSCREEN,2019-12-18,,NJ
RIPTA,HRZ,120890,"28""",,,2020-01-27,,NJ
ROCK & DIRT LTD,VER,121114,DTOP+3M,,,2020-01-31,,NJ
RSC,HRZ,121499,"36""",,,2020-02-11,,NJ
RHINO,HRZ,121968,"28""",,,2020-02-21,,NJ
RK UTILITY,HRZ,122626,"28"" SLIM",2 LINE,"TOP LINE 3"" BOTTOM LINE 2""",2020-03-09,,NJ
RED RIVER CONCRETE,HRZ,122979,"28""",2 LINE,,2020-03-17,,NJ
RSP,HRZ,123790,"28""",,,2020-04-09,,NJ
RENTIOKIL NA EHLRICH,HRZ,124483,"28""",2 LINE,,2020-04-28,,NJ
RESTANI,HRZ,127431,"28""",,ORDERED AS SILKSCREEN,2020-07-14,,NJ
RAMAPO PD,HRZ,128826,"28""",2 LINE,,2020-08-18,,NJ
R&S,HRZ,130771,"28""",,,2020-10-08,,NJ
RLC,HRZ,131584,"28"" SLIM",,,2020-11-02,,NJ
RTC,HRZ,133315,"36""",,ORDERED AS SILKSCREEN,2020-12-21,,NJ
RPM,HRZ,136055,"28""",,ORDERED AS SILKSCREEN,2021-03-10,,NJ
RTE,HRZ,144401,"18""",,TRANSFER FROM TX,2021-10-25,,NJ
RUTHERFORD POLICE,HRZ,146085,"28""",2 LINE,,2022-01-06,,NJ
RBCM,VER,146763,"36""",,TRANSFERRED FROM TX AS SILKSCREEN,2022-01-24,,NJ
